书名,作者,时间,rar下载,txt下载,相关度,介绍
山月不知心底事,辛夷坞,2011/10/23 20:29,https://xiazai.xqishu.com/rar/山月不知心底事.rar,https://xiazai.xqishu.com/txt/山月不知心底事.txt,0,十七年前的月亮下，他说，“我们永远不会分开。”后来的他当然还是离开了。向远一直以为，分开他们的是时间、是距离、是人生不可控制的转折，后来她才知道，即使她留住了叶骞泽，总有一天，当他遇到了叶灵，还是会一样爱上她。她改变得了命运，是否改变得了爱人的一颗心？山月清辉已远，她仅有的，也只是清晨枕边的那一缕阳光。
闪开！狐狸精,雷恩娜,2011/10/26 15:36,https://xiazai.xqishu.com/rar/闪开！狐狸精.rar,https://xiazai.xqishu.com/txt/闪开！狐狸精.txt,0,jar电子书格式
伤心情缘传,韵冰,2011/10/27 1:22,https://xiazai.xqishu.com/rar/伤心情缘传.rar,https://xiazai.xqishu.com/txt/伤心情缘传.txt,0,jar电子书格式
上错花轿嫁对郎,席绢,2011/10/23 16:57,https://xiazai.xqishu.com/rar/上错花轿嫁对郎.rar,https://xiazai.xqishu.com/txt/上错花轿嫁对郎.txt,0,什__的男人
上错身体暴风雨,练羽,2011/10/24 13:46,https://xiazai.xqishu.com/rar/上错身体暴风雨.rar,https://xiazai.xqishu.com/txt/上错身体暴风雨.txt,0,竟敢说她乌黑亮丽的长发是钢丝？！
上山若水,微露,2011/10/18 3:31,https://xiazai.xqishu.com/rar/上山若水.rar,https://xiazai.xqishu.com/txt/上山若水.txt,0,当初若水是在众目睽睽之下爬上山的。
摄魂,我飞(我飞飞飞),2011/10/25 12:45,https://xiazai.xqishu.com/rar/摄魂.rar,https://xiazai.xqishu.com/txt/摄魂.txt,0,穿越、言情
摄政王的黑道老婆,蓝珏影,2011/10/24 6:15,https://xiazai.xqishu.com/rar/摄政王的黑道老婆.rar,https://xiazai.xqishu.com/txt/摄政王的黑道老婆.txt,0,一个爱她她也爱的男人
绅士的恶魔,肖乐,2011/10/18 3:31,https://xiazai.xqishu.com/rar/绅士的恶魔.rar,https://xiazai.xqishu.com/txt/绅士的恶魔.txt,0,他，家财万贯，在美国拉斯维加斯拥有一家赌场，
深夜，穿睡衣的美女睡在家门口,黑夜的眼睛,2011/10/21 5:05,https://xiazai.xqishu.com/rar/深夜，穿睡衣的美女睡在家门口.rar,https://xiazai.xqishu.com/txt/深夜，穿睡衣的美女睡在家门口.txt,0,深夜，楚天拖着沉重的步伐回到家，还刚上六楼，就发现家门口依稀有一个人睡在那里，上前仔细一看，他倒抽了一口冷气，睡着的竟然是一个举世无双的美女！而且此美女仅仅穿着睡衣！是仙女？还是妖精？咦？等等，她好象是隔壁新搬来的邻居.......
神话绝恋,武弈轩,2011/10/23 20:30,https://xiazai.xqishu.com/rar/神话绝恋.rar,https://xiazai.xqishu.com/txt/神话绝恋.txt,0,他，一个天才的男人，悠闲自在，遇到不平凡的她?
神仙也穿越,沈柒殇,2011/10/24 13:46,https://xiazai.xqishu.com/rar/神仙也穿越.rar,https://xiazai.xqishu.com/txt/神仙也穿越.txt,0,还有空余的三间分别名叫：听月阁；朝夕阁；空幻阁。
神医娃娃穿时空,梦里花开,2011/10/27 1:22,https://xiazai.xqishu.com/rar/神医娃娃穿时空.rar,https://xiazai.xqishu.com/txt/神医娃娃穿时空.txt,0,jar电子书格式
生命无常,约翰·加德纳,2011/10/22 11:55,https://xiazai.xqishu.com/rar/生命无常.rar,https://xiazai.xqishu.com/txt/生命无常.txt,0,暂无
失恋排行榜,[英]尼克·霍恩比,2011/10/25 12:45,https://xiazai.xqishu.com/rar/失恋排行榜.rar,https://xiazai.xqishu.com/txt/失恋排行榜.txt,0,一本即将步入中年的男子的爱情告白书，一个撞毁沉埋于深海之中的情爱黑匣子，一部男人完成从幼稚到成熟的蜕变历程的心智写真。
失忆太子妃,yangye,2012/2/22 12:39,https://xiazai.xqishu.com/rar/失忆太子妃.rar,https://xiazai.xqishu.com/txt/失忆太子妃.txt,0,他日月国太子，幼年丧母，生性凉薄。好不容?..
十八春（半生缘）,张爱玲,2011/10/22 11:55,https://xiazai.xqishu.com/rar/十八春（半生缘）.rar,https://xiazai.xqishu.com/txt/十八春（半生缘）.txt,0,暂无
十年的你,藤井树,2011/10/25 12:45,https://xiazai.xqishu.com/rar/十年的你.rar,https://xiazai.xqishu.com/txt/十年的你.txt,0,十年后的你，十年后还会有个人一样的爱我吗我不知道不过看完有点感伤?因为美丽的爱情?不一定都有完美的结果！！
十年股市路,金银岛岛主,2011/10/24 19:42,https://xiazai.xqishu.com/rar/十年股市路.rar,https://xiazai.xqishu.com/txt/十年股市路.txt,0,华尔街有个说法：“你如果能在股市熬十年，你应能不断赚到钱；你如果熬二十年，你的经验将极有借鉴的价值；如果熬了三十年，那么你定然是极其富有的人。”
使你为我迷醉,席绢,2011/10/23 20:29,https://xiazai.xqishu.com/rar/使你为我迷醉.rar,https://xiazai.xqishu.com/txt/使你为我迷醉.txt,0,翻转于黑社会的浊流中，令人闻风丧胆的丁皓，
始觉冬意深,折枝的玫瑰,2011/10/18 3:30,https://xiazai.xqishu.com/rar/始觉冬意深.rar,https://xiazai.xqishu.com/txt/始觉冬意深.txt,0,这是一个关于嬗变的故事。
似水年华,黄磊,2011/10/24 0:57,https://xiazai.xqishu.com/rar/似水年华.rar,https://xiazai.xqishu.com/txt/似水年华.txt,0,"世界上最残酷的事情，也许不是爱与恨，而是擦肩而过却彼此""相忘于江湖""。?"
是非分不清,于晴,2011/10/22 19:25,https://xiazai.xqishu.com/rar/是非分不清.rar,https://xiazai.xqishu.com/txt/是非分不清.txt,0,暂无
是以见放,吴小雾,2011/10/24 6:15,https://xiazai.xqishu.com/rar/是以见放.rar,https://xiazai.xqishu.com/txt/是以见放.txt,0,他依她恋她，是青梅竹马；
逝琴,霜凌冷落,2011/10/24 0:57,https://xiazai.xqishu.com/rar/逝琴.rar,https://xiazai.xqishu.com/txt/逝琴.txt,0,明白了一个骗局，转身却迎来了一场车祸。
噬情曲,风之灵韵,2011/10/16 8:07,https://xiazai.xqishu.com/rar/噬情曲.rar,https://xiazai.xqishu.com/txt/噬情曲.txt,0,师傅说，以药为名，于是她叫白芷。
收养老婆,海蓝,2011/10/21 9:25,https://xiazai.xqishu.com/rar/收养老婆.rar,https://xiazai.xqishu.com/txt/收养老婆.txt,0,暂无
狩猎美男之古旅,stein,2011/10/26 15:36,https://xiazai.xqishu.com/rar/狩猎美男之古旅.rar,https://xiazai.xqishu.com/txt/狩猎美男之古旅.txt,0,jar电子书格式
书中游,卫风,2011/10/24 6:15,https://xiazai.xqishu.com/rar/书中游.rar,https://xiazai.xqishu.com/txt/书中游.txt,0,无意中救了一只书虫，却因此跌入了书中世界。武侠的刀光剑影，言情的绯侧缠绵。。可是意外频频，俺有时还要客串不幸挂掉的书中人，将剧情进行到底！！！
蜀山新传,辰龙,2011/10/24 19:42,https://xiazai.xqishu.com/rar/蜀山新传.rar,https://xiazai.xqishu.com/txt/蜀山新传.txt,0,不过这个都是假象，不去相信也许更好。
甩不掉的美妖男,恋爱小猫,2011/10/18 3:30,https://xiazai.xqishu.com/rar/甩不掉的美妖男.rar,https://xiazai.xqishu.com/txt/甩不掉的美妖男.txt,0,我只是骂了上帝两句，
双面娃娃,岑凯伦,2011/10/21 5:06,https://xiazai.xqishu.com/rar/双面娃娃.rar,https://xiazai.xqishu.com/txt/双面娃娃.txt,0,温朗尼英俊潇洒，是大学生中的“王子”；苏珊妮清纯美貌，被誉为“皇后”。两人在同学心韵的生日舞会上相识，一见倾心，不久就共坠爱河。
谁的荷尔蒙在飞,三蛮,2011/10/24 0:57,https://xiazai.xqishu.com/rar/谁的荷尔蒙在飞.rar,https://xiazai.xqishu.com/txt/谁的荷尔蒙在飞.txt,0,一个是一点都不想那个，一个是几点都想那个
谁是李世民,风明,2011/10/24 0:57,https://xiazai.xqishu.com/rar/谁是李世民.rar,https://xiazai.xqishu.com/txt/谁是李世民.txt,0,因为背影中没有心酸，没有忧愁，有的只是幻想和甜蜜。
水晶,岑凯伦,2011/10/21 5:06,https://xiazai.xqishu.com/rar/水晶.rar,https://xiazai.xqishu.com/txt/水晶.txt,0,吴尔希与水晶本是一对恩爱夫妻，
水恋月,席绢,2011/10/23 20:29,https://xiazai.xqishu.com/rar/水恋月.rar,https://xiazai.xqishu.com/txt/水恋月.txt,0,一头银发在阳光下闪耀着?
水灵,琼瑶,2011/10/22 1:17,https://xiazai.xqishu.com/rar/水灵.rar,https://xiazai.xqishu.com/txt/水灵.txt,0,暂无
水流觞,丽影红颜,2011/10/18 3:30,https://xiazai.xqishu.com/rar/水流觞.rar,https://xiazai.xqishu.com/txt/水流觞.txt,0,“我要你恨我，只为要你永远记住我。”
水云间,琼瑶,2011/10/22 1:17,https://xiazai.xqishu.com/rar/水云间.rar,https://xiazai.xqishu.com/txt/水云间.txt,0,暂无
死亡的真谛,雷蒙德·本森,2011/10/22 11:55,https://xiazai.xqishu.com/rar/死亡的真谛.rar,https://xiazai.xqishu.com/txt/死亡的真谛.txt,0,暂无
死亡乐园,伊恩·弗莱明,2011/10/22 11:55,https://xiazai.xqishu.com/rar/死亡乐园.rar,https://xiazai.xqishu.com/txt/死亡乐园.txt,0,暂无
四级爱情备忘录,耿萧,2012/2/22 23:03,https://xiazai.xqishu.com/rar/四级爱情备忘录.rar,https://xiazai.xqishu.com/txt/四级爱情备忘录.txt,0,这部小说首次关注了全国大学生本科生都必须面对的英语四级考试这一现象，以此为背景，衍生了一群大学生在英语四级辅导班里发生的真实而动人的爱情故事。在英语四级辅导班的第一课上，班主任马老师对未过英语四级的新生们大加讽刺，引起漂亮女生阿眉的黯然泪落，热心大三男生老K见义勇为，与马老师发生不快，同时老K的知心好友何言也对阿眉一见钟情。这段三角恋引出了一场鲜活而又感人的故事
四气调神,姒姜,2011/10/24 19:42,https://xiazai.xqishu.com/rar/四气调神.rar,https://xiazai.xqishu.com/txt/四气调神.txt,0,一个女大夫和一个病央子的故事.
苏肉难寻,苏栩,2015/4/17 6:32,https://xiazai.xqishu.com/rar/苏肉难寻.rar,https://xiazai.xqishu.com/txt/苏肉难寻.txt,0,暂无
酸辣教师,轻烟舞春风,2011/10/18 3:30,https://xiazai.xqishu.com/rar/酸辣教师.rar,https://xiazai.xqishu.com/txt/酸辣教师.txt,0,为了孩子，人家愿意屈就追求我这个大龄女青年，可我还接受不了这个残酷的现实呢！
随意皇后,紫玉明儿,2011/10/24 13:46,https://xiazai.xqishu.com/rar/随意皇后.rar,https://xiazai.xqishu.com/txt/随意皇后.txt,0,做皇帝，他做的尽力，因为这是他从小就知道的责任，深知女色的威害所以对于他的正宫，他做到了从小的承诺。
所罗门王的宝藏,火晶,2011/10/22 1:16,https://xiazai.xqishu.com/rar/所罗门王的宝藏.rar,https://xiazai.xqishu.com/txt/所罗门王的宝藏.txt,0,暂无
他用声音下毒,月夜听风生,2011/10/24 13:46,https://xiazai.xqishu.com/rar/他用声音下毒.rar,https://xiazai.xqishu.com/txt/他用声音下毒.txt,0,他用声音接触她，熟悉她，她不听了，却不知能不能拒绝。
台北爱情故事,Plover,2011/10/23 20:29,https://xiazai.xqishu.com/rar/台北爱情故事.rar,https://xiazai.xqishu.com/txt/台北爱情故事.txt,0,认识她，不，应该说是爱上她，只是最近的事。念专科以来，跟她同学四年了，她?之于我或我之于她，不过同学两个字。我玩我的社团，读我的芥川，听我的AirSupply?喜多郎，跟人家学参禅，画海报，编校刊；她，只是纯朴的来自南部的女子。...
太后选夫千千岁,云醉舞,2012/2/22 12:39,https://xiazai.xqishu.com/rar/太后选夫千千岁.rar,https://xiazai.xqishu.com/txt/太后选夫千千岁.txt,0,别人穿越要么小姐格格王妃贵人的，不是有帅哥多金男可以暧昧调情，就是有美男围绕尽情谈情说爱，我到好，上辈子没谈成恋爱也就算了，穿越了居然还变成了个皇太后，还有了一个冰块皇帝儿子一个叛逆王爷儿子一个泼辣公主女儿，成天找茬闹事，害我日子过得心惊胆战不得安宁，无语问苍天，我不要做人家的后妈，不要一辈子守寡啊，可是，这太后要是想谈恋爱，不就是淫乱宫闱么？啊啊啊啊，我要出宫，我要反穿越
太极少女色美男,白羽燕,2012/2/22 12:39,https://xiazai.xqishu.com/rar/太极少女色美男.rar,https://xiazai.xqishu.com/txt/太极少女色美男.txt,0,"诙谐幽默的文风,丰富动人的情节,各型美男的轮番登场,大家一同进入这异彩纷呈的穿越之旅吧!"
贪吃胖丫头,陈可芹,2011/10/24 13:46,https://xiazai.xqishu.com/rar/贪吃胖丫头.rar,https://xiazai.xqishu.com/txt/贪吃胖丫头.txt,0,想他风采出众，才比宋玉、貌敌潘安唯独眼光异于常人，满街艳丽如花的美姑娘不爱偏偏不长眼的看上个有著包子脸、水桶腰的丫头！
探月号导弹,伊恩·弗莱明,2011/10/22 11:55,https://xiazai.xqishu.com/rar/探月号导弹.rar,https://xiazai.xqishu.com/txt/探月号导弹.txt,0,暂无
唐突美人,风起涟漪,2011/10/24 19:42,https://xiazai.xqishu.com/rar/唐突美人.rar,https://xiazai.xqishu.com/txt/唐突美人.txt,0,对中国历史完全一窍不通的他，英文比中文还要溜，对他而言太过“文言”的名词，什么“在下”啦、“姑娘”之类的，究竟是什么意思啊！？
饕餮恋,黑洁明,2011/10/24 13:46,https://xiazai.xqishu.com/rar/饕餮恋.rar,https://xiazai.xqishu.com/txt/饕餮恋.txt,0,她，是他挚爱的妻，
桃花美人谣,a司芳,2011/10/16 8:07,https://xiazai.xqishu.com/rar/桃花美人谣.rar,https://xiazai.xqishu.com/txt/桃花美人谣.txt,0,有酒，有义，有美男，嚎~~
桃利妹妹,岑凯伦,2011/10/21 5:06,https://xiazai.xqishu.com/rar/桃利妹妹.rar,https://xiazai.xqishu.com/txt/桃利妹妹.txt,0,第一章
淘气红娘,岑凯伦,2011/10/21 9:25,https://xiazai.xqishu.com/rar/淘气红娘.rar,https://xiazai.xqishu.com/txt/淘气红娘.txt,0,暂无
特殊使命,约翰·加德纳,2011/10/22 11:55,https://xiazai.xqishu.com/rar/特殊使命.rar,https://xiazai.xqishu.com/txt/特殊使命.txt,0,暂无
替身LOVER,sllm♀霖♂,2011/10/23 20:29,https://xiazai.xqishu.com/rar/替身LOVER.rar,https://xiazai.xqishu.com/txt/替身LOVER.txt,0,两个拥有相同长相的男孩先后出现在了女孩的生命里，究竟哪个男孩才是小时候的“他”？
天才娘子,容易快乐,2015/4/17 6:53,https://xiazai.xqishu.com/rar/天才娘子.rar,https://xiazai.xqishu.com/txt/天才娘子.txt,0,暂无
天朝伊妃,楚落纤澜,2015/4/17 6:29,https://xiazai.xqishu.com/rar/天朝伊妃.rar,https://xiazai.xqishu.com/txt/天朝伊妃.txt,0,暂无
天鹅姑娘,岑凯伦,2011/10/21 9:25,https://xiazai.xqishu.com/rar/天鹅姑娘.rar,https://xiazai.xqishu.com/txt/天鹅姑娘.txt,0,暂无
天官赐福,于晴,2011/10/22 19:25,https://xiazai.xqishu.com/rar/天官赐福.rar,https://xiazai.xqishu.com/txt/天官赐福.txt,0,暂无
天命最高之九五至尊,我见青山多妩媚,2012/2/22 12:39,https://xiazai.xqishu.com/rar/天命最高之九五至尊.rar,https://xiazai.xqishu.com/txt/天命最高之九五至尊.txt,0,醉看清风戏帘笼。
天生妖异,c_jasmine,2011/10/27 1:22,https://xiazai.xqishu.com/rar/天生妖异.rar,https://xiazai.xqishu.com/txt/天生妖异.txt,0,jar电子书格式
天生灾星,来自远方,2012/2/22 12:39,https://xiazai.xqishu.com/rar/天生灾星.rar,https://xiazai.xqishu.com/txt/天生灾星.txt,0,奈何苍天不仁，决心以万物为刍狗──
天使庇佑光明，命运守护黑夜,梨花开遍天涯,2011/10/24 0:57,https://xiazai.xqishu.com/rar/天使庇佑光明，命运守护黑夜.rar,https://xiazai.xqishu.com/txt/天使庇佑光明，命运守护黑夜.txt,0,织里是一个天使的国度，在这个天使的国度里，有一个没有翅膀的小男孩，一个长着一对黑白迥异翅膀的女孩，他们的成长过程中会发生什么样的故事呢。
天使禁区中的她,冷冰竹,2011/10/26 15:36,https://xiazai.xqishu.com/rar/天使禁区中的她.rar,https://xiazai.xqishu.com/txt/天使禁区中的她.txt,0,jar电子书格式
天使诱惑之唯一,纯若影,2012/2/22 12:39,https://xiazai.xqishu.com/rar/天使诱惑之唯一.rar,https://xiazai.xqishu.com/txt/天使诱惑之唯一.txt,0,骄傲的她，冷酷的她，美丽的她，从小失去妈妈，八年多也无法走出这个阴影，呆在美国八年，也只有一个朋友；回国后，先后遇到小时的玩伴，认识了一些新朋友，却想不到自己的善良让自己受伤当夏语岚知晓自己第一次喜欢上别人时，却又知晓自己的母亲是被他父亲设计，她又应该怎么做
天台上的白月光,月亮糕,2012/2/22 12:39,https://xiazai.xqishu.com/rar/天台上的白月光.rar,https://xiazai.xqishu.com/txt/天台上的白月光.txt,0,此去经年，多少浮华轮回
天堂隔壁,管呆,2012/2/22 12:39,https://xiazai.xqishu.com/rar/天堂隔壁.rar,https://xiazai.xqishu.com/txt/天堂隔壁.txt,0,作者以半自传体形式，真实大胆地讲述了发生在自己酒吧的故事：温暖的、残酷的、爱情的、肉体的——描述了我们身边众多肉体活在天堂、精神困在地狱、挣扎在天堂隔壁的朋友们。
